NR90	NR50	GO	KO	KEGG	Pfam	EC	eggNOG
UniRef90_A0A395XD11	UniRef50_F7JMP3	GO:0003677,GO:0000150			PF07508,PF13408		
UniRef90_A0A395XD11	UniRef50_F7JMP3	GO:0003677,GO:0000150			PF13408,PF00239,PF07508,PF14287		
UniRef90_A0A395XD11	UniRef50_F7JMP3	GO:0003677,GO:0000150			PF13408,PF00239,PF07508,PF14287		ENOG4105C6I,COG1961
UniRef90_A0A395XD11	UniRef50_F7JMP3	GO:0003677,GO:0000150			PF14287,PF07508,PF00239,PF13408		
UniRef90_A0A395XD11	UniRef50_F7JMP3	GO:0003677,GO:0000150			PF14287,PF07508,PF00239,PF13408		ENOG4105C6I,COG1961
UniRef90_A0A395XD11	UniRef50_F7JMP3	GO:0003677,GO:0000150		bhan:CGC63_11570	PF14287,PF07508,PF00239,PF13408		ENOG4105C6I,COG1961
UniRef90_A0A395XD11	UniRef50_F7JMP3	GO:0003677,GO:0000150		blau:DQQ01_12820	PF14287,PF07508,PF00239,PF13408		
UniRef90_A0A395XD11	UniRef50_F7JMP3	GO:0003677,GO:0000150		cdl:CDR20291_2959,cdc:CD196_2912	PF13408,PF00239,PF07508,PF14287		
UniRef90_A0A395ZGE2	UniRef50_A0A395ZGE2	GO:0003886			PF00145	2.1.1.37	
UniRef90_A0A395ZGE2	UniRef50_A0A395ZGE2	GO:0008168			PF00145		
UniRef90_A0A395ZUF3	UniRef50_C6LF23				PF02661		
UniRef90_A0A395ZUF3	UniRef50_C6LF23				PF02661		ENOG4106S23,COG2184
UniRef90_A0A395ZUR8	UniRef50_A0A395ZUR8						
UniRef90_A0A395ZUR8	UniRef50_A0A395ZUR8						ENOG4108WRZ,ENOG4111IKQ
UniRef90_A0A395ZUR8	UniRef50_A0A395ZUR8	GO:0016740					
UniRef90_A0A395ZVC5	UniRef50_A0A173U4D9						
UniRef90_A0A395ZVC5	UniRef50_A0A173U4D9	GO:0016888			PF01026	3.1.21.-	
UniRef90_A0A395ZVH2	UniRef50_C0EXJ1						
UniRef90_A0A395ZVH2	UniRef50_C0EXJ1	GO:0016021					
UniRef90_A0A395ZVH2	UniRef50_C0EXJ1	GO:0016021					ENOG4108VDI,ENOG4111JFQ
UniRef90_A0A395ZVZ4	UniRef50_A0A174F189						
UniRef90_A0A395ZVZ4	UniRef50_A0A174F189				PF07693		
UniRef90_A0A395ZWL6	UniRef50_A0A174Y1U7						
UniRef90_A0A395ZWL6	UniRef50_A0A174Y1U7	GO:0003677,GO:0009035,GO:0006304			PF04313	3.1.21.3	
UniRef90_A0A395ZWP4	UniRef50_D4RYX5						
UniRef90_A0A395ZWP4	UniRef50_D4RYX5	GO:0003677,GO:0008170,GO:0006306			PF01420,PF02384		
UniRef90_A0A395ZWX3	UniRef50_A0A395ZWX3						
UniRef90_A0A395ZWX3	UniRef50_A0A395ZWX3	GO:0016021					
UniRef90_A0A395ZXE4	UniRef50_A5Z5E9						
UniRef90_A0A395ZXE4	UniRef50_A5Z5E9						ENOG4105XM4,ENOG411254Y
UniRef90_A0A395ZXE4	UniRef50_A5Z5E9			bprl:CL2_28870			ENOG4105XM4,ENOG411254Y
UniRef90_A0A395ZXE4	UniRef50_A5Z5E9			ert:EUR_10830			ENOG4105XM4,ENOG411254Y
UniRef90_A0A395ZXE4	UniRef50_A5Z5E9			rho:RHOM_13360			ENOG4105XM4,ENOG411254Y
UniRef90_A0A395ZY46	UniRef50_A0A395ZY46						
UniRef90_A0A395ZY46	UniRef50_A0A395ZY46	GO:0016021					
UniRef90_A0A395ZY46	UniRef50_A0A395ZY46	GO:0016021					ENOG4111U8W,ENOG4105S7H
UniRef90_A0A395ZY86	UniRef50_N2A4R4						
UniRef90_A0A395ZY86	UniRef50_N2A4R4	GO:0005524,GO:0016887			PF00005		
UniRef90_A0A395ZY86	UniRef50_N2A4R4	GO:0005524,GO:0016887			PF00005		ENOG4105FEX,ENOG410XQRE
UniRef90_A0A395ZYH5	UniRef50_E3GJX4						
UniRef90_A0A395ZYH5	UniRef50_E3GJX4	GO:0003677,GO:0008170,GO:0006306			PF12161,PF02384		
UniRef90_A0A395ZYH5	UniRef50_E3GJX4	GO:0003677,GO:0008170,GO:0009007			PF12161,PF02384	2.1.1.72	
UniRef90_A0A395ZYL3	UniRef50_A0A173X367						
UniRef90_A0A395ZYL3	UniRef50_A0A173X367	GO:0003677,GO:0003896,GO:0008270			PF01807		
UniRef90_A0A395ZYL3	UniRef50_A0A173X367	GO:0003677,GO:0003896,GO:0008270			PF01807		ENOG41060FM,ENOG4111GE1
UniRef90_A0A395ZYL3	UniRef50_A0A173X367	GO:0003677,GO:0003896,GO:0008270			PF01807	2.7.7.-	
UniRef90_A0A395ZYL3	UniRef50_A0A173X367	GO:0003677,GO:0003896,GO:0008270	K02316	blau:DQQ01_01650	PF01807		
UniRef90_A0A395ZYL3	UniRef50_A0A173X367	GO:0003896,GO:0003677,GO:0008270			PF01807		
UniRef90_A0A396A061	UniRef50_A0A174D1M0						
UniRef90_A0A396A061	UniRef50_A0A174D1M0				PF07275		
UniRef90_A0A396A061	UniRef50_A0A174D1M0				PF07275		ENOG4105QHW,ENOG4111YX5
UniRef90_A0A396A061	UniRef50_A0A174D1M0				PF07275		ENOG4111YX5,ENOG4105QHW
UniRef90_A0A396A061	UniRef50_A0A174D1M0			blau:DQQ01_12870	PF07275		
UniRef90_A0A396A061	UniRef50_A0A174D1M0			cdf:CD630_33860,pdc:CDIF630_03689,cdf:CD630_03770	PF07275		ENOG4111YX5,ENOG4105QHW
UniRef90_A0A396A1T1	UniRef50_N2AAY8						
UniRef90_A0A396A1T1	UniRef50_N2AAY8	GO:0003677,GO:0000150			PF07508,PF00239,PF13408		
UniRef90_A0A396A1T1	UniRef50_N2AAY8	GO:0003677,GO:0000150			PF07508,PF00239,PF13408		ENOG4105C6I,COG1961
UniRef90_A0A396A1T1	UniRef50_N2AAY8	GO:0003677,GO:0000150			PF13408,PF07508,PF00239		ENOG4105C6I,COG1961
UniRef90_A0A396A1T1	UniRef50_N2AAY8	GO:0003677,GO:0000150		blau:DQQ01_06915	PF07508,PF00239,PF13408		
UniRef90_A0A396A1T1	UniRef50_N2AAY8	GO:0003677,GO:0000150	K06400	bprl:CL2_28980	PF07508,PF00239,PF13408		ENOG4105C6I,COG1961
UniRef90_A0A396A1T1	UniRef50_N2AAY8	GO:0003677,GO:0000150	K06400	rho:RHOM_13305	PF07508,PF00239,PF13408		ENOG4105C6I,COG1961
UniRef90_A0A396A2D2	UniRef50_A0A396A2D2						
UniRef90_A0A396A2D2	UniRef50_A0A396A2D2				PF14202		
UniRef90_A0A396A2D2	UniRef50_A0A396A2D2				PF14202		ENOG4105XVI,ENOG41125IJ
UniRef90_A0A396A2H2	UniRef50_U2Q097						
UniRef90_A0A396A2N1	UniRef50_A0A174CXB7						
UniRef90_A0A396A3N3	UniRef50_A0A173RUC9						
UniRef90_A0A396A3N3	UniRef50_A0A173RUC9	GO:0003700,GO:0006352			PF04545		
UniRef90_A0A396A3N3	UniRef50_A0A173RUC9	GO:0003700,GO:0006352			PF04545		ENOG4107IQB,ENOG411194K
UniRef90_A0A396A3N3	UniRef50_A0A173RUC9	GO:0003700,GO:0006352		blau:DQQ01_00470	PF04545		
UniRef90_A0A396A3N3	UniRef50_A0A173RUC9	GO:0006352,GO:0003700			PF04545		
UniRef90_A0A396A4F3	UniRef50_H1CH32						
UniRef90_A0A396A4F3	UniRef50_H1CH32	GO:0005524			PF01695		
UniRef90_A0A396A4F3	UniRef50_H1CH32	GO:0005524			PF01695		ENOG4105H3Q,COG1484
UniRef90_A0A396A4F3	UniRef50_H1CH32	GO:0005524	K02315	ain:Acin_0698	PF01695		ENOG4106CVF,COG1484
UniRef90_A0A396A4F3	UniRef50_H1CH32	GO:0005524,GO:0004386			PF01695		
UniRef90_A0A396A4F6	UniRef50_A0A173UYU8						
UniRef90_A0A396A939	UniRef50_A0A396A939						
UniRef90_A0A396A939	UniRef50_A0A396A939	GO:0016021			PF07242		
UniRef90_A0A396A939	UniRef50_A0A396A939	GO:0016021			PF07242		ENOG4108VQD,ENOG4111JWE
UniRef90_A0A396A939	UniRef50_A0A396A939	GO:0016021		era:ERE_01600	PF07242		
UniRef90_A0A396A9Y4	UniRef50_W0U9A3						
UniRef90_A0A396A9Y4	UniRef50_W0U9A3	GO:0000160,GO:0006355,GO:0003677			PF00072,PF00486		
UniRef90_A0A396A9Y4	UniRef50_W0U9A3	GO:0000160,GO:0006355,GO:0003677		ere:EUBREC_3485,ere:EUBREC_3293	PF00072,PF00486		
UniRef90_A0A396A9Y4	UniRef50_W0U9A3	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		
UniRef90_A0A396A9Y4	UniRef50_W0U9A3	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		ENOG4105EFI,ENOG410XR2K
UniRef90_A0A396A9Y6	UniRef50_A0A0A1MTG8						
UniRef90_A0A396A9Y6	UniRef50_A0A0A1MTG8	GO:0016021			PF00877		
UniRef90_A0A396A9Y6	UniRef50_A0A0A1MTG8	GO:0016021			PF00877		ENOG4105K4H,COG0741,COG0791
UniRef90_A0A396A9Y6	UniRef50_A0A0A1MTG8	GO:0016021,GO:0016787			PF00877		
UniRef90_A0A396A9Y6	UniRef50_A0A0A1MTG8	GO:0016021,GO:0016787			PF00877	3.4.-.-	
UniRef90_A0A396ABW1	UniRef50_A0A396ABW1						
UniRef90_A0A396ABW1	UniRef50_A0A396ABW1						ENOG4106XF5,ENOG410YSRS
UniRef90_A0A396AD37	UniRef50_A6NRX1						
UniRef90_A0A396AD37	UniRef50_A6NRX1						ENOG41069WJ,ENOG410XW3I
UniRef90_A0A396ADH4	UniRef50_A0A0D0SEJ1						
UniRef90_A0A396AE49	UniRef50_A0A3E4GQE1						
UniRef90_A0A396AE49	UniRef50_A0A3E4GQE1				PF04986,PF14319		
UniRef90_A0A396AE49	UniRef50_A0A3E4GQE1	GO:0003677,GO:0004803,GO:0006313			PF04986		ENOG410607W,ENOG410XRAH
UniRef90_A0A396AE49	UniRef50_A0A3E4GQE1	GO:0003677,GO:0004803,GO:0006313			PF04986,PF14319		
UniRef90_A0A396AE49	UniRef50_A0A3E4GQE1	GO:0006313,GO:0004803,GO:0003677			PF04986,PF14319		
UniRef90_A0A396AE49	UniRef50_A0A3E4GQE1	GO:0006313,GO:0004803,GO:0003677		ere:EUBREC_3379,ert:EUR_03870,ere:EUBREC_1194	PF04986,PF14319		ENOG410607W,ENOG410XRAH
UniRef90_A0A396AFS7	UniRef50_L7VSY8						
UniRef90_A0A396AFS7	UniRef50_L7VSY8						ENOG41065MV,ENOG410Y0B5
UniRef90_A0A396AFS7	UniRef50_L7VSY8			bprl:CL2_02300			ENOG41065MV,ENOG410Y0B5
UniRef90_A0A396AFS7	UniRef50_L7VSY8			pdc:CDIF630_00501,cdf:CD630_03740,cdf:CD630_33830,pdc:CDIF630_03686			ENOG41065MV,ENOG410Y0B5
UniRef90_A0A396AG42	UniRef50_P34877					2.1.1.37	
UniRef90_A0A396AG42	UniRef50_P34877	GO:0003886			PF00145	2.1.1.37	
UniRef90_A0A396AHV1	UniRef50_A0A090ZP28						
UniRef90_A0A396AHV1	UniRef50_A0A090ZP28				PF08388,PF00078		
UniRef90_A0A396AHV1	UniRef50_A0A090ZP28			bpb:bpr_I1231	PF08388,PF00078		ENOG4105EKQ,COG3344
UniRef90_A0A396AHV1	UniRef50_A0A090ZP28	GO:0003964			PF08388,PF00078		
UniRef90_A0A396AHV1	UniRef50_A0A090ZP28	GO:0003964			PF08388,PF00078		ENOG4105EKQ,COG3344
UniRef90_A0A396AHV1	UniRef50_A0A090ZP28	GO:0003964		ere:EUBREC_2532,ere:EUBREC_2848,ere:EUBREC_2633,ere:EUBREC_2322,ere:EUBREC_3399,ere:EUBREC_2457,ere:EUBREC_3439,ere:EUBREC_1579,ere:EUBREC_2539,ere:EUBREC_1606,ere:EUBREC_2198	PF08388,PF00078	2.7.7.49	
UniRef90_A0A396AK15	UniRef50_U2Q097						
UniRef90_A0A396AK15	UniRef50_U2Q097						ENOG4106Y5J,ENOG410YTSV
UniRef90_A0A396AK15	UniRef50_U2Q097			blau:DQQ01_06910			
UniRef90_A0A396AK15	UniRef50_U2Q097			bprl:CL2_28970			ENOG4106Y5J,ENOG410YTSV
UniRef90_A0A396AK15	UniRef50_U2Q097			rho:RHOM_13310			ENOG4106Y5J,ENOG410YTSV
UniRef90_A0A396AK15	UniRef50_U2Q097	GO:0016021					ENOG410YTSV,ENOG4106Y5J
UniRef90_A0A396AMB3	UniRef50_A0A3E5GAU0						
UniRef90_A0A396AMB3	UniRef50_A0A3E5GAU0	GO:0003677,GO:0015074,GO:0006310			PF14657,PF14659,PF00589		
UniRef90_A0A396AMB3	UniRef50_A0A3E5GAU0	GO:0003677,GO:0015074,GO:0006310			PF14657,PF14659,PF00589		ENOG4105VTR,COG0582
UniRef90_A0A396AMB3	UniRef50_A0A3E5GAU0	GO:0003677,GO:0015074,GO:0006310		blau:DQQ01_01645	PF14657,PF14659,PF00589		
UniRef90_A0A396FC19	UniRef50_A0A396A0G4						
UniRef90_A0A396FC19	UniRef50_A0A396A0G4						ENOG4106WQW,ENOG410YRPJ
UniRef90_A0A396FC19	UniRef50_A0A396A0G4						ENOG410YRPJ,ENOG4106WQW
UniRef90_A0A396FC19	UniRef50_A0A396A0G4			bhan:CGC63_01565			ENOG410YRPJ,ENOG4106WQW
UniRef90_A0A396FCB5	UniRef50_A0A396FCB5	GO:0016021					
UniRef90_A0A396FEX0	UniRef50_B0G209	GO:0016021					
UniRef90_A0A396FIC9	UniRef50_R9N7Y7						
UniRef90_A0A396FIC9	UniRef50_R9N7Y7	GO:0016021			PF02687		
UniRef90_A0A396FIN9	UniRef50_A0A396FIN9						
UniRef90_A0A396FJR7	UniRef50_N2AA57						
UniRef90_A0A396FKF2	UniRef50_F7UYH8						
UniRef90_A0A396FKF2	UniRef50_F7UYH8				PF13614		
UniRef90_A0A396FKF2	UniRef50_F7UYH8				PF13614		ENOG4107QJE,COG1192
UniRef90_A0A396FKU1	UniRef50_U2PHD4						
UniRef90_A0A396FKU1	UniRef50_U2PHD4				PF12697		
UniRef90_A0A396FKU1	UniRef50_U2PHD4	GO:0016787			PF12697		
UniRef90_A0A396FL02	UniRef50_G4KUP2						
UniRef90_A0A396FLS8	UniRef50_A7B1K4						
UniRef90_A0A396FLS8	UniRef50_A7B1K4						ENOG4106TDZ,ENOG410YKUN
UniRef90_A0A396FLS8	UniRef50_A7B1K4			bhan:CGC63_01170			ENOG4106TDZ,ENOG410YKUN
UniRef90_A0A396FLT3	UniRef50_A0A396FLT3						
UniRef90_A0A396FLT8	UniRef50_A7B1L4			bhan:CGC63_01220			ENOG410Y8E8,ENOG4108QPN
UniRef90_A0A396FLT8	UniRef50_A7B1L4	GO:0016021					
UniRef90_A0A396FLT8	UniRef50_A7B1L4	GO:0016021					ENOG4108QPN,ENOG410Y8E8
UniRef90_A0A396FLU3	UniRef50_A0A174PFW8						
UniRef90_A0A396FLU3	UniRef50_A0A174PFW8						ENOG410YBD3,ENOG4106KJK
UniRef90_A0A396FLU3	UniRef50_A0A174PFW8			bhan:CGC63_01150			ENOG4106KJK,ENOG410YBD3
UniRef90_A0A396FLV1	UniRef50_A7B1M1	GO:0003677,GO:0003700,GO:0016987,GO:0006352			PF04542		
UniRef90_A0A396FLV1	UniRef50_A7B1M1	GO:0003677,GO:0003700,GO:0016987,GO:0006352		bhan:CGC63_01310	PF04542		ENOG41066C1,ENOG411288G
UniRef90_A0A396FLV1	UniRef50_A7B1M1	GO:0006352,GO:0016987,GO:0003700,GO:0003677			PF04542		ENOG41066C1,ENOG411288G
UniRef90_A0A396FLV2	UniRef50_A0A396FLV2				PF00092		
UniRef90_A0A396FLV2	UniRef50_A0A396FLV2			bhan:CGC63_01205	PF00092		ENOG4107T89,COG4548
UniRef90_A0A396FM87	UniRef50_A0A174LLT0						
UniRef90_A0A396FMD2	UniRef50_A0A396FMD2	GO:0003677,GO:0006281,GO:0005524,GO:0043141			PF13538,PF14490	3.6.4.12	ENOG4105C7H,COG0507
UniRef90_A0A396FMD2	UniRef50_A0A396FMD2	GO:0003677,GO:0006281,GO:0005524,GO:0043141	K03581	bhan:CGC63_00990	PF13538,PF14490	3.6.4.12	ENOG4105C7H,COG0507
UniRef90_A0A396FMD2	UniRef50_A0A396FMD2	GO:0005524,GO:0043141,GO:0003677,GO:0006281			PF14490,PF13538	3.6.4.12	
UniRef90_A0A396FMG1	UniRef50_A7B1I8				PF00561		
UniRef90_A0A396FMG1	UniRef50_A7B1I8	GO:0016787			PF00561		
UniRef90_A0A396FMH0	UniRef50_C6LJV4				PF13635		
UniRef90_A0A396FMH0	UniRef50_C6LJV4				PF13635		ENOG4105C7M,COG1373
UniRef90_A0A396FMI0	UniRef50_A0A396FMI0						
UniRef90_A0A396FMJ3	UniRef50_C6LM28				PF09588		
UniRef90_A0A396FMJ3	UniRef50_C6LM28			bhan:CGC63_00980	PF09588		ENOG4108NF7,COG5377
UniRef90_A0A396FMJ3	UniRef50_C6LM28	GO:0004519			PF09588		
UniRef90_A0A396FMJ3	UniRef50_C6LM28	GO:0004519			PF09588		ENOG4108NF7,COG5377
UniRef90_A0A396FML2	UniRef50_A0A0A7I881				PF00392		
UniRef90_A0A396FML2	UniRef50_A0A0A7I881	GO:0003677,GO:0003700			PF00392		
UniRef90_A0A396FML2	UniRef50_A0A0A7I881	GO:0003677,GO:0003700			PF00392		ENOG41081MC,COG1725
UniRef90_A0A396FML2	UniRef50_A0A0A7I881	GO:0003700,GO:0003677			PF00392		ENOG41081MC,COG1725
UniRef90_A0A396FMM2	UniRef50_C6LBI4						
UniRef90_A0A396FMM9	UniRef50_A0A396FMM9				PF12850		
UniRef90_A0A396FMM9	UniRef50_A0A396FMM9	GO:0016787			PF12850		
UniRef90_A0A396FMQ7	UniRef50_C6LJY6				PF11672		
UniRef90_A0A396FMQ7	UniRef50_C6LJY6			bhan:CGC63_01315	PF11672		ENOG4105N0D,ENOG4111TU1
UniRef90_A0A396FMV1	UniRef50_A0A174D9N6						
UniRef90_A0A396FMV1	UniRef50_A0A174D9N6	GO:0003677,GO:0015074,GO:0006310			PF00589		
UniRef90_A0A396FMV1	UniRef50_A0A174D9N6	GO:0003677,GO:0015074,GO:0006310			PF14659,PF00589		
UniRef90_A0A396FMV1	UniRef50_A0A174D9N6	GO:0003677,GO:0015074,GO:0006310			PF14659,PF00589		ENOG4105VTR,COG0582
UniRef90_A0A396FMV1	UniRef50_A0A174D9N6	GO:0003677,GO:0015074,GO:0006310			PF14659,PF00589		ENOG4107U4E,ENOG410ZVXC
UniRef90_A0A396FMV1	UniRef50_A0A174D9N6	GO:0003677,GO:0015074,GO:0006310		ehl:EHLA_1519	PF14659,PF00589		
UniRef90_A0A396FNW3	UniRef50_N9Z162						
UniRef90_A0A396FNW3	UniRef50_N9Z162				PF03551		
UniRef90_A0A396FPS9	UniRef50_A0A396FPS9						
UniRef90_A0A396FPS9	UniRef50_A0A396FPS9			bhan:CGC63_00995			ENOG4108U6E,ENOG4111FY8
UniRef90_A0A396FPV8	UniRef50_A0A396FPV8	GO:0000160,GO:0006355,GO:0003677			PF00486		COG0745
UniRef90_A0A396FPV8	UniRef50_A0A396FPV8	GO:0003677,GO:0000160,GO:0006355			PF00486		
UniRef90_A0A396FPW7	UniRef50_A0A174BN45				PF08719		
UniRef90_A0A396FPW7	UniRef50_A0A174BN45				PF08719		ENOG41080D9,COG3236
UniRef90_A0A396FPW7	UniRef50_A0A174BN45		K09935	bhan:CGC63_01135	PF08719		COG3236,ENOG41080D9
UniRef90_A0A396FPX5	UniRef50_R0B970						
UniRef90_A0A396FPX5	UniRef50_R0B970			bhan:CGC63_01190			ENOG4107NRI,COG0863
UniRef90_A0A396FPX5	UniRef50_R0B970	GO:0008168					COG0863,ENOG4107NRI
UniRef90_A0A396FPZ8	UniRef50_A7B1M5			bhan:CGC63_01330			ENOG4108JPG,COG4932
UniRef90_A0A396FPZ8	UniRef50_A7B1M5	GO:0016021					
UniRef90_A0A396FQ99	UniRef50_A0A396FQ99						
UniRef90_A0A396FQ99	UniRef50_A0A396FQ99				PF00486		
UniRef90_A0A396FQ99	UniRef50_A0A396FQ99	GO:0003677,GO:0000160,GO:0006355			PF00486		
UniRef90_A0A396FQC1	UniRef50_A0A3E4UMK0						
UniRef90_A0A396FS81	UniRef50_D6DFD5						
UniRef90_A0A396FS81	UniRef50_D6DFD5						ENOG4106JB7,ENOG410Y9MC
UniRef90_A0A396FS81	UniRef50_D6DFD5			bhan:CGC63_00985			ENOG4106JB7,ENOG410Y9MC
UniRef90_A0A396FS96	UniRef50_G1WXF7	GO:0043565			PF01381		
UniRef90_A0A396FSB2	UniRef50_A2CBU3	GO:0005737,GO:0005524,GO:0000287,GO:0004478,GO:0006730,GO:0006556			PF02773,PF02772,PF00438	2.5.1.6	
UniRef90_A0A396FSB2	UniRef50_A2CBU3	GO:0005737,GO:0006730,GO:0005524,GO:0006556,GO:0004478,GO:0000287			PF02772,PF02773,PF00438	2.5.1.6	COG0192,ENOG4105CPH
UniRef90_A0A396FSB8	UniRef50_A0A1E3AGC6	GO:0003684,GO:0005737,GO:0006281,GO:0003887,GO:0006261,GO:0000287			PF00817,PF11799	2.7.7.7	ENOG4105CQ3,COG0389
UniRef90_A0A396FSB8	UniRef50_A0A1E3AGC6	GO:0003684,GO:0005737,GO:0006281,GO:0003887,GO:0006261,GO:0000287	K02346	bhan:CGC63_01165	PF00817,PF11799	2.7.7.7	ENOG4105CQ3,COG0389
UniRef90_A0A396FSB8	UniRef50_A0A1E3AGC6	GO:0005737,GO:0003684,GO:0003887,GO:0000287,GO:0006281,GO:0006261			PF00817,PF11799	2.7.7.7	
UniRef90_A0A396FSC8	UniRef50_A0A396FSC8	GO:0005524,GO:0016887			PF07728		
UniRef90_A0A396FSC8	UniRef50_A0A396FSC8	GO:0005524,GO:0016887		bhan:CGC63_01215	PF07728		ENOG4108N4E,ENOG410Y4M2
UniRef90_A0A396FSC9	UniRef50_C6LJX0						
UniRef90_A0A396FSC9	UniRef50_C6LJX0						ENOG4105H0W,ENOG4111RG9
UniRef90_A0A396FSC9	UniRef50_C6LJX0			bhan:CGC63_01180			ENOG4105H0W,ENOG4111RG9
UniRef90_A0A396FSD7	UniRef50_A0A396FSD7						
UniRef90_A0A396FSD7	UniRef50_A0A396FSD7			bhan:CGC63_01305			ENOG410YP0J,ENOG4108K6Q
UniRef90_A0A396FSD7	UniRef50_A0A396FSD7	GO:0051301					
UniRef90_A0A396FSE8	UniRef50_D6DL81	GO:0016021					
UniRef90_A0A396FSP9	UniRef50_G2SXZ8				PF00005		
UniRef90_A0A396FSP9	UniRef50_G2SXZ8	GO:0005524,GO:0016887			PF00005		
UniRef90_A0A396FSP9	UniRef50_G2SXZ8	GO:0005524,GO:0016887			PF00005		ENOG4105CZV,COG1131
UniRef90_A0A396FSR5	UniRef50_A0A2N5PZ00	GO:0043565			PF12844		
UniRef90_A0A396FSR5	UniRef50_A0A2N5PZ00	GO:0043565		bhan:CGC63_13520	PF12844		ENOG4108SQE,ENOG4111HER
UniRef90_A0A396FSR5	UniRef50_A0A2N5PZ00	GO:0043565		blau:DQQ01_13950	PF12844		
UniRef90_A0A396FSR5	UniRef50_A0A2N5PZ00	GO:0043565		ere:EUBREC_0622	PF12844		
UniRef90_A0A396FTF8	UniRef50_A0A3E5A1F2						
UniRef90_A0A396FTF8	UniRef50_A0A3E5A1F2	GO:0016021					
UniRef90_A0A396FTF8	UniRef50_A0A3E5A1F2	GO:0016021					ENOG4106GKD,COG4932
UniRef90_A0A396FUE2	UniRef50_A0A396FUE2						
UniRef90_A0A396FUY8	UniRef50_A0A396FUY8				PF04203		
UniRef90_A0A396FUY8	UniRef50_A0A396FUY8		K08600	bhan:CGC63_01005	PF04203		COG4509,ENOG4105KFN
UniRef90_A0A396FUY8	UniRef50_A0A396FUY8	GO:0016021			PF04203		
UniRef90_A0A396FUY8	UniRef50_A0A396FUY8	GO:0016021			PF04203		COG4509,ENOG4105KFN
UniRef90_A0A396FV17	UniRef50_C6LJV0	GO:0003677,GO:0000150			PF00239		
UniRef90_A0A396FV17	UniRef50_C6LJV0	GO:0003677,GO:0000150			PF00239		ENOG4107XR9,COG1961
UniRef90_A0A396FV26	UniRef50_C9L5Y8						
UniRef90_A0A396FV26	UniRef50_C9L5Y8						ENOG4105YV0,ENOG4112716
UniRef90_A0A396FV26	UniRef50_C9L5Y8			bhan:CGC63_01140			ENOG4105YV0,ENOG4112716
UniRef90_A0A396FV37	UniRef50_A0A396FV37	GO:0003677			PF02381		
UniRef90_A0A396FV37	UniRef50_A0A396FV37	GO:0003677			PF02381		ENOG4106JK0,ENOG410Y9YN
UniRef90_A0A396FV37	UniRef50_A0A396FV37	GO:0003677		bhan:CGC63_01195	PF02381		ENOG4106JK0,ENOG410Y9YN
UniRef90_A0A396FV46	UniRef50_D4LME8	GO:0016021					ENOG4105ZRU,ENOG41128BI
UniRef90_A0A396FV46	UniRef50_D4LME8	GO:0055085	K01992	bhan:CGC63_01280	PF12730		ENOG41128BI,ENOG4105ZRU
UniRef90_A0A396FV58	UniRef50_R9JWW6	GO:0016021					
UniRef90_A0A396FV58	UniRef50_R9JWW6	GO:0016021					ENOG4106TR2,ENOG410YMAA
UniRef90_A0A396FV58	UniRef50_R9JWW6	GO:0016021,GO:0005524					
UniRef90_A0A396FVS4	UniRef50_A0A2V2BWB8						
UniRef90_A0A396FVS4	UniRef50_A0A2V2BWB8	GO:0005524,GO:0016887			PF00005		
UniRef90_A0A396FVS4	UniRef50_A0A2V2BWB8	GO:0005524,GO:0016887			PF00005	3.6.3.-	
UniRef90_A0A396FVX2	UniRef50_A0A396FVX2						
UniRef90_A0A396FVX2	UniRef50_A0A396FVX2	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		
UniRef90_A0A396FXF4	UniRef50_P45360	GO:0008761			PF02350	5.1.3.14	
UniRef90_A0A396FZA4	UniRef50_A0A396FZA4						
UniRef90_A0A396FZA4	UniRef50_A0A396FZA4			bhan:CGC63_01020			ENOG4106IBP,ENOG410Y0JF
UniRef90_A0A396FZE0	UniRef50_A8S012	GO:0003911,GO:0046872,GO:0006281,GO:0006260			PF00533,PF01653,PF03120	6.5.1.2	
UniRef90_A0A396FZE0	UniRef50_A8S012	GO:0003911,GO:0046872,GO:0006281,GO:0006260			PF00533,PF01653,PF03120	6.5.1.2	ENOG4105C77,COG0272
UniRef90_A0A396FZE0	UniRef50_A8S012	GO:0046872,GO:0006281,GO:0006260,GO:0003911	K01972	bhan:CGC63_01155	PF03120,PF01653,PF00533	6.5.1.2	ENOG4105C77,COG0272
UniRef90_A0A396FZG4	UniRef50_A0A395XD12						
UniRef90_A0A396FZG4	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807		
UniRef90_A0A396FZG4	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0020037,GO:0008270			PF01807		
UniRef90_A0A396FZG4	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0020037,GO:0008270			PF01807	2.7.7.-	
UniRef90_A0A396FZG4	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0020037,GO:0008270		elm:ELI_0217	PF01807		ENOG4105EIC,COG0358
UniRef90_A0A396FZH1	UniRef50_R9JW49						
UniRef90_A0A396FZH1	UniRef50_R9JW49						ENOG4105CX2,ENOG410XPA8
UniRef90_A0A396FZH1	UniRef50_R9JW49						ENOG410XPA8,ENOG4105CX2
UniRef90_A0A396FZP0	UniRef50_A0A396FZP0						
